"date","c","kd","l","m","mp","s","sd","v","ovr","riksdagsspärr"
2020-01-24,9.59040959040959,6.69330669330669,3.7962037962038,17.3826173826174,4.0959040959041,23.0769230769231,23.2767232767233,10.6893106893107,1.3986013986014,4
2020-01-25,9.59040959040959,6.69330669330669,3.7962037962038,17.3826173826174,4.0959040959041,23.0769230769231,23.2767232767233,10.6893106893107,1.3986013986014,4
2020-01-26,9.11546866126377,6.37683926615568,3.63820987104758,17.8719456169208,4.36478684340435,23.6759678346317,22.9157617762146,10.534993519917,1.50602661044455,4
2020-01-27,9.11546866126377,6.37683926615567,3.63820987104758,17.8719456169208,4.36478684340435,23.6759678346317,22.9157617762146,10.534993519917,1.50602661044455,4
2020-01-28,9.11546866126377,6.37683926615568,3.63820987104758,17.8719456169208,4.36478684340435,23.6759678346317,22.9157617762146,10.534993519917,1.50602661044455,4
2020-01-29,9.11546866126377,6.37683926615567,3.63820987104758,17.8719456169208,4.36478684340435,23.6759678346317,22.9157617762146,10.534993519917,1.50602661044455,4
2020-01-30,9.11546866126377,6.37683926615568,3.63820987104758,17.8719456169208,4.36478684340435,23.6759678346317,22.9157617762146,10.534993519917,1.50602661044455,4
2020-01-31,9.11546866126377,6.37683926615568,3.63820987104758,17.8719456169208,4.36478684340435,23.6759678346317,22.9157617762146,10.534993519917,1.50602661044455,4
2020-02-01,9.11546866126377,6.37683926615568,3.63820987104758,17.8719456169208,4.36478684340435,23.6759678346317,22.9157617762146,10.534993519917,1.50602661044455,4
2020-02-02,9.11546866126377,6.37683926615567,3.63820987104758,17.8719456169208,4.36478684340435,23.6759678346317,22.9157617762146,10.534993519917,1.50602661044455,4
2020-02-03,9.11546866126377,6.37683926615567,3.63820987104758,17.8719456169208,4.36478684340435,23.6759678346317,22.9157617762146,10.534993519917,1.50602661044455,4
2020-02-04,9.11546866126377,6.37683926615568,3.63820987104758,17.8719456169208,4.36478684340435,23.6759678346317,22.9157617762146,10.534993519917,1.50602661044455,4
2020-02-05,9.00989520703731,6.34078960922482,3.41587635247821,18.4070575480434,4.07806633479654,24.2119913642335,23.2263910555327,9.90854178171784,1.40139074693566,4
2020-02-06,9.00989520703731,6.34078960922482,3.41587635247821,18.4070575480434,4.07806633479654,24.2119913642335,23.2263910555327,9.90854178171784,1.40139074693566,4
2020-02-07,9.00989520703731,6.34078960922482,3.41587635247821,18.4070575480434,4.07806633479654,24.2119913642335,23.2263910555327,9.90854178171784,1.40139074693566,4
2020-02-08,9.00989520703731,6.34078960922483,3.41587635247821,18.4070575480434,4.07806633479654,24.2119913642335,23.2263910555327,9.90854178171784,1.40139074693566,4
2020-02-09,9.00989520703731,6.34078960922482,3.41587635247821,18.4070575480434,4.07806633479654,24.2119913642335,23.2263910555327,9.90854178171784,1.40139074693566,4
2020-02-10,9.00989520703731,6.34078960922482,3.41587635247821,18.4070575480434,4.07806633479654,24.2119913642335,23.2263910555327,9.90854178171784,1.40139074693566,4
2020-02-11,9.00989520703731,6.34078960922482,3.41587635247821,18.4070575480434,4.07806633479654,24.2119913642335,23.2263910555327,9.90854178171784,1.40139074693566,4
2020-02-12,9.00989520703731,6.34078960922483,3.41587635247821,18.4070575480434,4.07806633479654,24.2119913642335,23.2263910555327,9.90854178171784,1.40139074693566,4
2020-02-13,8.58070611547232,6.22536346661813,3.87393135333831,17.9748047371936,4.13311264729469,23.9148425731639,23.2499230201248,10.600522877712,1.44679320908228,4
2020-02-14,8.58070611547232,6.22536346661813,3.87393135333831,17.9748047371936,4.13311264729469,23.9148425731639,23.2499230201248,10.600522877712,1.44679320908228,4
2020-02-15,8.58070611547232,6.22536346661813,3.87393135333831,17.9748047371936,4.13311264729469,23.9148425731639,23.2499230201248,10.600522877712,1.44679320908228,4
2020-02-16,8.40584775142896,6.10701148052695,3.88341390569487,17.9839695934211,4.26656907777762,23.6548163349515,23.4863905697243,10.7094586244941,1.50252266198072,4
2020-02-17,8.40584775142896,6.10701148052695,3.88341390569487,17.9839695934211,4.26656907777762,23.6548163349515,23.4863905697243,10.7094586244941,1.50252266198072,4
2020-02-18,8.40584775142896,6.10701148052695,3.88341390569487,17.9839695934211,4.26656907777762,23.6548163349515,23.4863905697243,10.7094586244941,1.50252266198072,4
2020-02-19,8.40584775142896,6.10701148052695,3.88341390569487,17.9839695934211,4.26656907777762,23.6548163349515,23.4863905697243,10.7094586244941,1.50252266198072,4
2020-02-20,8.40584775142896,6.10701148052695,3.88341390569487,17.9839695934211,4.26656907777762,23.6548163349515,23.4863905697243,10.7094586244941,1.50252266198072,4
2020-02-21,8.40584775142896,6.10701148052695,3.88341390569487,17.9839695934211,4.26656907777762,23.6548163349515,23.4863905697243,10.7094586244941,1.50252266198072,4
